PointID,WGS_X,WGS_Y,FileName,Admission,Date,DeviceHeight,FileTag,HasDepth,HasTopo,Heading,ID,ImgLayer[0].BlockX,ImgLayer[0].BlockY,ImgLayer[0].ImgFormat,ImgLayer[0].ImgLevel,ImgLayer[1].BlockX,ImgLayer[1].BlockY,ImgLayer[1].ImgFormat,ImgLayer[1].ImgLevel,ImgLayer[2].BlockX,ImgLayer[2].BlockY,ImgLayer[2].ImgFormat,ImgLayer[2].ImgLevel,ImgLayer[3].BlockX,ImgLayer[3].BlockY,ImgLayer[3].ImgFormat,ImgLayer[3].ImgLevel,LayerCount,Links,Links.__len__,Links[0].CPointX,Links[0].CPointY,Links[0].DIR,Links[0].PID,Links[0].RID,Links[0].Type,Links[0].X,Links[0].Y,Links[1].CPointX,Links[1].CPointY,Links[1].DIR,Links[1].PID,Links[1].RID,Links[1].Type,Links[1].X,Links[1].Y,Links[2].CPointX,Links[2].CPointY,Links[2].DIR,Links[2].PID,Links[2].RID,Links[2].Type,Links[2].X,Links[2].Y,Links[3].CPointX,Links[3].CPointY,Links[3].DIR,Links[3].PID,Links[3].RID,Links[3].Type,Links[3].X,Links[3].Y,Links[4].CPointX,Links[4].CPointY,Links[4].DIR,Links[4].PID,Links[4].RID,Links[4].Type,Links[4].X,Links[4].Y,Mode,MoveDir,NorthDir,Obsolete,Pitch,Provider,RX,RY,Rname,Roads.__len__,Roads[0].ID,Roads[0].IsCurrent,Roads[0].Name,Roads[0].Panos.__len__,Roads[0].Panos[0].DIR,Roads[0].Panos[0].Order,Roads[0].Panos[0].PID,Roads[0].Panos[0].Type,Roads[0].Panos[0].X,Roads[0].Panos[0].Y,Roads[0].Panos[1].DIR,Roads[0].Panos[1].Order,Roads[0].Panos[1].PID,Roads[0].Panos[1].Type,Roads[0].Panos[1].X,Roads[0].Panos[1].Y,Roads[0].Panos[2].DIR,Roads[0].Panos[2].Order,Roads[0].Panos[2].PID,Roads[0].Panos[2].Type,Roads[0].Panos[2].X,Roads[0].Panos[2].Y,Roads[0].Panos[3].DIR,Roads[0].Panos[3].Order,Roads[0].Panos[3].PID,Roads[0].Panos[3].Type,Roads[0].Panos[3].X,Roads[0].Panos[3].Y,Roads[0].Panos[4].DIR,Roads[0].Panos[4].Order,Roads[0].Panos[4].PID,Roads[0].Panos[4].Type,Roads[0].Panos[4].X,Roads[0].Panos[4].Y,Roads[0].Width,Roads[1].ID,Roads[1].IsCurrent,Roads[1].Name,Roads[1].Panos,Roads[1].Width,Roads[2].ID,Roads[2].IsCurrent,Roads[2].Name,Roads[2].Panos,Roads[2].Width,Roads[3].ID,Roads[3].IsCurrent,Roads[3].Name,Roads[3].Panos,Roads[3].Width,Roads[4].ID,Roads[4].IsCurrent,Roads[4].Name,Roads[4].Panos,Roads[4].Width,Roll,SwitchID,Time,TimeLine.__len__,TimeLine[0].ID,TimeLine[0].IsCurrent,TimeLine[0].Time,TimeLine[0].TimeDir,TimeLine[0].TimeLine,TimeLine[0].Year,TimeLine[1].ID,TimeLine[1].IsCurrent,TimeLine[1].Time,TimeLine[1].TimeDir,TimeLine[1].TimeLine,TimeLine[1].Year,TimeLine[2].ID,TimeLine[2].IsCurrent,TimeLine[2].Time,TimeLine[2].TimeDir,TimeLine[2].TimeLine,TimeLine[2].Year,TimeLine[3].ID,TimeLine[3].IsCurrent,TimeLine[3].Time,TimeLine[3].TimeDir,TimeLine[3].TimeLine,TimeLine[3].Year,TimeLine[4].ID,TimeLine[4].IsCurrent,TimeLine[4].Time,TimeLine[4].TimeDir,TimeLine[4].TimeLine,TimeLine[4].Year,Type,UserID,Version,X,Y,Z,format_v,id,optver,pid,plane,procdate
1887,121.450892138,31.2066172018,1887_121.450892_31.206617_ID-09000300122002221236480675O_Date-20200222_Time-202002_FH-dbbecf6e.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,167.29,09000300122002221236480675O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352122250,363783829,345,09000300122002221236472075O,465468-158d-1788-6961-40a9ab,street,1352122215,363783965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,167.29,102.71,0,1.96,9,1352122820,363783084,太原路,NA,0463fc-586a-2bea-7537-17dc4f,1,太原路,NA,165,0,09000300122002221236480675O,street,1352122388,363782991,167,1,09000300122002221236498695O,street,1352122895,363781002,167,2,09000300122002221236502755O,street,1352122980,363780573,165,3,09000300122002221236521095O,street,1352123402,363778726,0,4,09000300122002221236526405O,street,1352123571,363778221,550,465468-158d-1788-6961-40a9ab,0,太原路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,,202002,NA,09000300122002221236480675O,1,day,,202002,2020,09000300121709051247303181Y,0,day,obsolete,201709,2017,09000300011512071348399485Z,0,day,obsolete,201512,2015,01000300001310111441245195P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352122388,363782991,1.8,0,09000300122002221236480675O,NA,09000300122002221236480675O,,20240903
1883,121.444911172,31.2066043644,1883_121.444911_31.206604_ID-09000300122211041347113005O_Date-20221104_Time-202211_FH-94ed84e5.jpg,GS京(2023)1378,20221104,2.32,pano_cfg,0,1,245.54,09000300122211041347113005O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352054907,363787009,66,09000300122211041347084565O,8fd793-c108-f3e2-66aa-f7297b,street,1352055530,363787283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,245.54,24.46,0,3.94,9,1352054579,363786789,永嘉路,NA,636f1d-6e1f-03de-a0ac-cb6646,1,永嘉路,NA,244,0,09000300122211041347113005O,street,1352054547,363786856,244,1,09000300122211041347141915O,street,1352053337,363786323,244,2,09000300122211041347175355O,street,1352052388,363785919,244,3,09000300122211041347209105O,street,1352051132,363785393,0,4,09000300122211041347232705O,street,1352049966,363784896,550,8fd793-c108-f3e2-66aa-f7297b,0,永嘉路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,,202211,7,09000300122211041347113005O,1,day,,202211,2022,2300030012221023222607283OI,0,day,obsolete,202210,2022,09000300122002221125592345O,0,day,obsolete,202002,2020,09000300121709051223476711Y,0,day,obsolete,201709,2017,09000300011512181435309035B,0,day,obsolete,201512,2015,street,,0,1352054547,363786856,15.24,0,09000300122211041347113005O,NA,09000300122211041347113005O,,20240903
1888,121.450892138,31.2066172018,1888_121.450892_31.206617_ID-09000300122002221236480675O_Date-20200222_Time-202002_FH-dbbecf6e.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,167.29,09000300122002221236480675O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352122250,363783829,345,09000300122002221236472075O,465468-158d-1788-6961-40a9ab,street,1352122215,363783965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,167.29,102.71,0,1.96,9,1352122820,363783084,太原路,NA,0463fc-586a-2bea-7537-17dc4f,1,太原路,NA,165,0,09000300122002221236480675O,street,1352122388,363782991,167,1,09000300122002221236498695O,street,1352122895,363781002,167,2,09000300122002221236502755O,street,1352122980,363780573,165,3,09000300122002221236521095O,street,1352123402,363778726,0,4,09000300122002221236526405O,street,1352123571,363778221,550,465468-158d-1788-6961-40a9ab,0,太原路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,,202002,NA,09000300122002221236480675O,1,day,,202002,2020,09000300121709051247303181Y,0,day,obsolete,201709,2017,09000300011512071348399485Z,0,day,obsolete,201512,2015,01000300001310111441245195P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,street,,0,1352122388,363782991,1.8,0,09000300122002221236480675O,NA,09000300122002221236480675O,,20240903
1889,121.450511789,31.2066195158,1889_121.450512_31.206620_ID-09000300122002221236472075O_Date-20200222_Time-202002_FH-62030048.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,167.17,09000300122002221236472075O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352122188,363783829,165,09000300122002221236480675O,0463fc-586a-2bea-7537-17dc4f,street,1352122388,363782991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,167.17,102.83,0,2.09,9,1352122585,363784058,太原路,NA,465468-158d-1788-6961-40a9ab,1,太原路,7,165,0,09000300122002221236409495O,street,1352120440,363791521,169,1,09000300122002221236419335O,street,1352120694,363790321,164,2,09000300122002221236430125O,street,1352121032,363789001,170,3,09000300122002221236440125O,street,1352121286,363787778,165,4,09000300122002221236454105O,street,1352121711,363786100,550,0463fc-586a-2bea-7537-17dc4f,0,太原路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,,202002,NA,09000300122002221236472075O,1,day,,202002,2020,09000300011512071348383715Z,0,day,obsolete,201512,2015,01000300001310111441213815P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1352122215,363783965,1.8,0,09000300122002221236472075O,NA,09000300122002221236472075O,,20240903
1890,121.453337744,31.2066206832,1890_121.453338_31.206621_ID-09000300122002221451311985O_Date-20200222_Time-202002_FH-05882657.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,356.02,09000300122002221451311985O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,356.02,273.98,0,1.65,9,1352152398,363782573,襄阳南路,NA,9d4a9a-4fc8-e2ee-51ff-0eb071,1,襄阳南路,9,354,0,09000300122002221451251665O,street,1352152656,363777827,354,1,09000300122002221451265415O,street,1352152572,363779016,354,2,09000300122002221451279325O,street,1352152488,363780169,354,3,09000300122002221451298695O,street,1352152320,363781653,354,4,09000300122002221451311985O,street,1352152233,363782558,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,,202002,NA,09000300122002221451311985O,1,day,,202002,2020,09000300121709041013454541Y,0,day,obsolete,201709,2017,09000300011512071353593505Z,0,day,obsolete,201512,2015,09000300001504120632098815R,0,day,obsolete,201504,2015,01000300001310111310554955P,0,day,obsolete,201310,2013,street,,0,1352152233,363782558,1.8,0,09000300122002221451311985O,NA,09000300122002221451311985O,,20240903
1891,121.452978553,31.2066217329,1891_121.452979_31.206622_ID-09000300122002221128381135O_Date-20200222_Time-202002_FH-18ef195f.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,69.81,09000300122002221128381135O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,69.81,200.19,0,1.69,9,1352145019,363784965,建国西路,NA,9a76f5-a810-b5a7-a511-8824ab,1,建国西路,NA,71,0,09000300122002221128377155O,street,1352144435,363784843,71,1,09000300122002221128381135O,street,1352145007,363785001,0,2,09000300122002221128391135O,street,1352146218,363785468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,,202002,6,09000300122002221128381135O,1,day,,202002,2020,09000300121905171141473739Y,0,day,obsolete,201905,2019,09000300121709041443512691Y,0,day,obsolete,201709,2017,09000300011512181418482945B,0,day,obsolete,201512,2015,09000300001501171449441186F,0,day,obsolete,201501,2015,street,,0,1352145007,363785001,1.8,0,09000300122002221128381135O,NA,09000300122002221128381135O,,20240903
1892,121.452978553,31.2066217329,1892_121.452979_31.206622_ID-09000300122002221128381135O_Date-20200222_Time-202002_FH-18ef195f.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,69.81,09000300122002221128381135O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,69.81,200.19,0,1.69,9,1352145019,363784965,建国西路,NA,9a76f5-a810-b5a7-a511-8824ab,1,建国西路,NA,71,0,09000300122002221128377155O,street,1352144435,363784843,71,1,09000300122002221128381135O,street,1352145007,363785001,0,2,09000300122002221128391135O,street,1352146218,363785468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,,202002,6,09000300122002221128381135O,1,day,,202002,2020,09000300121905171141473739Y,0,day,obsolete,201905,2019,09000300121709041443512691Y,0,day,obsolete,201709,2017,09000300011512181418482945B,0,day,obsolete,201512,2015,09000300001501171449441186F,0,day,obsolete,201501,2015,street,,0,1352145007,363785001,1.8,0,09000300122002221128381135O,NA,09000300122002221128381135O,,20240903
1893,121.452978553,31.2066217329,1893_121.452979_31.206622_ID-09000300122002221128381135O_Date-20200222_Time-202002_FH-18ef195f.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,69.81,09000300122002221128381135O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,69.81,200.19,0,1.69,9,1352145019,363784965,建国西路,NA,9a76f5-a810-b5a7-a511-8824ab,1,建国西路,NA,71,0,09000300122002221128377155O,street,1352144435,363784843,71,1,09000300122002221128381135O,street,1352145007,363785001,0,2,09000300122002221128391135O,street,1352146218,363785468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,,202002,6,09000300122002221128381135O,1,day,,202002,2020,09000300121905171141473739Y,0,day,obsolete,201905,2019,09000300121709041443512691Y,0,day,obsolete,201709,2017,09000300011512181418482945B,0,day,obsolete,201512,2015,09000300001501171449441186F,0,day,obsolete,201501,2015,street,,0,1352145007,363785001,1.8,0,09000300122002221128381135O,NA,09000300122002221128381135O,,20240903
1895,121.448579159,31.2066309821,1895_121.448579_31.206631_ID-09000300122211051417350125O_Date-20221105_Time-202211_FH-a55c45c1.jpg,GS京(2023)1378,20221105,2.32,pano_cfg,0,1,349.61,09000300122211051417350125O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352090386,363780422,352,09000300122002221430338155O,990cef-6356-e2c8-64f4-eafca1,street,1352090253,363781382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,349.61,280.39,0,4.36,9,1352090481,363779112,岳阳路,NA,2edb03-4874-e4f3-6841-d63eab,1,岳阳路,NA,349,0,09000300122211051417323395O,street,1352090821,363778384,0,1,09000300122211051417350125O,street,1352090693,363779152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,990cef-6356-e2c8-64f4-eafca1,0,岳阳路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64,,202211,6,09000300122211051417350125O,1,day,,202211,2022,09000300122002221430322925O,0,day,obsolete,202002,2020,09000300121709051329036161Y,0,day,obsolete,201709,2017,09000300011512191057470465B,0,day,obsolete,201512,2015,09000300001504120559255075R,0,day,obsolete,201504,2015,street,,0,1352090693,363779152,16.05,0,09000300122211051417350125O,NA,09000300122211051417350125O,,20240903
1894,121.435321703,31.2066271998,1894_121.435322_31.206627_ID-09000300122211081541296095O_Date-20221108_Time-202211_FH-f2407a42.jpg,GS(2020)1596,20221108,2.32,pano_cfg,0,1,52.68,09000300122211081541296095O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1351948174,363790242,56,09000300122211081541311415O,8452f1-4c6f-2a78-1d25-0bd00b,street,1351948567,363790499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,52.68,217.32,0,3.88,9,1351947246,363789391,淮海中路,NA,94eb38-70fe-531d-4228-11d10b,1,淮海中路,NA,54,0,09000300122211081541280625O,street,1351945707,363788384,0,1,09000300122211081541296095O,street,1351947191,363789468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,8452f1-4c6f-2a78-1d25-0bd00b,0,淮海中路,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.92,,202211,NA,09000300122211081541296095O,1,day,,202211,2022,09000300121905181107212119Y,0,day,obsolete,201905,2019,09000300121709040957329641Y,0,day,obsolete,201709,2017,09000300011512181327161705B,0,day,obsolete,201512,2015,01000300001310031019216755P,0,day,obsolete,201310,2013,street,,0,1351947191,363789468,15.16,0,09000300122211081541296095O,NA,09000300122211081541296095O,,20240903
1898,121.453538315,31.2066414559,1898_121.453538_31.206641_ID-09000300122002221451311985O_Date-20200222_Time-202002_FH-05882657.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,356.02,09000300122002221451311985O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,356.02,273.98,0,1.65,9,1352152398,363782573,襄阳南路,NA,9d4a9a-4fc8-e2ee-51ff-0eb071,1,襄阳南路,9,354,0,09000300122002221451251665O,street,1352152656,363777827,354,1,09000300122002221451265415O,street,1352152572,363779016,354,2,09000300122002221451279325O,street,1352152488,363780169,354,3,09000300122002221451298695O,street,1352152320,363781653,354,4,09000300122002221451311985O,street,1352152233,363782558,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,,202002,NA,09000300122002221451311985O,1,day,,202002,2020,09000300121709041013454541Y,0,day,obsolete,201709,2017,09000300011512071353593505Z,0,day,obsolete,201512,2015,09000300001504120632098815R,0,day,obsolete,201504,2015,01000300001310111310554955P,0,day,obsolete,201310,2013,street,,0,1352152233,363782558,1.8,0,09000300122002221451311985O,NA,09000300122002221451311985O,,20240903
1897,121.444330421,31.2066398914,1897_121.444330_31.206640_ID-09000300122002181013576835O_Date-20200218_Time-202002_FH-23330bd8.jpg,GS(2020)1596,20200218,2.32,pano_cfg,0,1,165.59,09000300122002181013576835O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352049527,363784744,245,09000300122211041347253175O,e26e74-9535-fbae-831d-5800a8,street,1352048804,363784409,1352049545,363784694,64,09000300122211041347232705O,636f1d-6e1f-03de-a0ac-cb6646,street,1352049966,363784896,1352049215,363784332,347,09000300122002181013552195O,3b1f50-67ba-8565-5ecb-e33c5d,street,1352048881,363785836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,165.59,104.41,0,2.73,9,1352049670,363784432,乌鲁木齐南路,NA,0aa489-b8a5-9333-5543-51c015,1,乌鲁木齐南路,7,169,0,09000300122002181013576835O,street,1352049219,363784554,169,1,09000300122002181013593555O,street,1352049556,363783316,169,2,09000300122002181014003405O,street,1352049813,363782484,169,3,09000300122002181014021215O,street,1352050236,363780819,169,4,09000300122002181014036395O,street,1352050630,363779311,550,e26e74-9535-fbae-831d-5800a8,0,永嘉路,NA,550,636f1d-6e1f-03de-a0ac-cb6646,0,永嘉路,NA,550,3b1f50-67ba-8565-5ecb-e33c5d,0,乌鲁木齐南路,NA,550,NA,NA,NA,NA,NA,-2.67,,202002,NA,09000300122002181013576835O,1,day,,202002,2020,09000300011512191031192075B,0,day,obsolete,201512,2015,01000300001310121022201635P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1352049219,363784554,1.8,0,09000300122002181013576835O,NA,09000300122002181013576835O,,20240903
1896,121.444330421,31.2066398914,1896_121.444330_31.206640_ID-09000300122002181013576835O_Date-20200218_Time-202002_FH-23330bd8.jpg,GS(2020)1596,20200218,2.32,pano_cfg,0,1,165.59,09000300122002181013576835O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,NA,NA,1352049527,363784744,245,09000300122211041347253175O,e26e74-9535-fbae-831d-5800a8,street,1352048804,363784409,1352049545,363784694,64,09000300122211041347232705O,636f1d-6e1f-03de-a0ac-cb6646,street,1352049966,363784896,1352049215,363784332,347,09000300122002181013552195O,3b1f50-67ba-8565-5ecb-e33c5d,street,1352048881,363785836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,165.59,104.41,0,2.73,9,1352049670,363784432,乌鲁木齐南路,NA,0aa489-b8a5-9333-5543-51c015,1,乌鲁木齐南路,7,169,0,09000300122002181013576835O,street,1352049219,363784554,169,1,09000300122002181013593555O,street,1352049556,363783316,169,2,09000300122002181014003405O,street,1352049813,363782484,169,3,09000300122002181014021215O,street,1352050236,363780819,169,4,09000300122002181014036395O,street,1352050630,363779311,550,e26e74-9535-fbae-831d-5800a8,0,永嘉路,NA,550,636f1d-6e1f-03de-a0ac-cb6646,0,永嘉路,NA,550,3b1f50-67ba-8565-5ecb-e33c5d,0,乌鲁木齐南路,NA,550,NA,NA,NA,NA,NA,-2.67,,202002,NA,09000300122002181013576835O,1,day,,202002,2020,09000300011512191031192075B,0,day,obsolete,201512,2015,01000300001310121022201635P,0,day,obsolete,201310,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,street,,0,1352049219,363784554,1.8,0,09000300122002181013576835O,NA,09000300122002181013576835O,,20240903
1899,121.453538315,31.2066414559,1899_121.453538_31.206641_ID-09000300122002221451311985O_Date-20200222_Time-202002_FH-05882657.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,356.02,09000300122002221451311985O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,356.02,273.98,0,1.65,9,1352152398,363782573,襄阳南路,NA,9d4a9a-4fc8-e2ee-51ff-0eb071,1,襄阳南路,9,354,0,09000300122002221451251665O,street,1352152656,363777827,354,1,09000300122002221451265415O,street,1352152572,363779016,354,2,09000300122002221451279325O,street,1352152488,363780169,354,3,09000300122002221451298695O,street,1352152320,363781653,354,4,09000300122002221451311985O,street,1352152233,363782558,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,,202002,NA,09000300122002221451311985O,1,day,,202002,2020,09000300121709041013454541Y,0,day,obsolete,201709,2017,09000300011512071353593505Z,0,day,obsolete,201512,2015,09000300001504120632098815R,0,day,obsolete,201504,2015,01000300001310111310554955P,0,day,obsolete,201310,2013,street,,0,1352152233,363782558,1.8,0,09000300122002221451311985O,NA,09000300122002221451311985O,,20240903
1900,121.453538315,31.2066414559,1900_121.453538_31.206641_ID-09000300122002221451311985O_Date-20200222_Time-202002_FH-05882657.jpg,GS(2020)1596,20200222,2.32,pano_cfg,0,1,356.02,09000300122002221451311985O,2,1,jpg,1,4,2,jpg,2,8,4,jpg,3,16,8,jpg,4,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,356.02,273.98,0,1.65,9,1352152398,363782573,襄阳南路,NA,9d4a9a-4fc8-e2ee-51ff-0eb071,1,襄阳南路,9,354,0,09000300122002221451251665O,street,1352152656,363777827,354,1,09000300122002221451265415O,street,1352152572,363779016,354,2,09000300122002221451279325O,street,1352152488,363780169,354,3,09000300122002221451298695O,street,1352152320,363781653,354,4,09000300122002221451311985O,street,1352152233,363782558,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,,202002,NA,09000300122002221451311985O,1,day,,202002,2020,09000300121709041013454541Y,0,day,obsolete,201709,2017,09000300011512071353593505Z,0,day,obsolete,201512,2015,09000300001504120632098815R,0,day,obsolete,201504,2015,01000300001310111310554955P,0,day,obsolete,201310,2013,street,,0,1352152233,363782558,1.8,0,09000300122002221451311985O,NA,09000300122002221451311985O,,20240903
