u,v,lon,lat,length,N_CD,N_SI,N_VC,N_CR,N_OS,N09,N_TP,N_CL,N_UD,N_CB,N06,N_YP,N01,N02,N03,N07,N08,N14,N15,N17,N_GC,priority,cpvi_E,cpvi_S,cpvi_AC,csvi_E,csvi_S_env,csvi_S_contact,csvi_AC_phys,csvi_AC_social,AC_soc_cul_dom,AC_tech_dom,AC_mkt_dom,AC_sport_dom,AC_traf_dom
8902742825,1757108075,121.43820205,31.20185095,9.388677524905686,0.0,0.07199077713502584,0.6284526346626531,0.5825998121812448,0.11580627799684418,0.3507361733525814,0.0625,0.16682198777824453,0.2768755766505679,0.11580627799684418,0.3339103976497744,0.24598564840906492,0.0,0.2768755766505679,0.07199077713502584,0.11580627799684418,0.3507361733525814,0.6284526346626531,0.5825998121812448,0.16682198777824453,0.0,0.18774642444315756,0.26751254468453184,0.14252363680823782,0.19685112427166887,0.26751254468453184,0.14252363680823782,0.0,0.19685112427166887,0.19685112427166887,0.21295450001559968,0.19491738609475012,0.22027337428546243,0.22017544869784814,0.3081725332963284
8902742825,1757108077,121.4382197,31.201819450000002,10.825299875053446,0.0,0.07199077713502584,0.6284526346626531,0.5825998121812448,0.11580627799684418,0.3507361733525814,0.0,0.12020004410645344,0.2768755766505679,0.11580627799684418,0.3339103976497744,0.24598564840906492,0.0,0.2768755766505679,0.07199077713502584,0.11580627799684418,0.3507361733525814,0.6284526346626531,0.5825998121812448,0.12020004410645344,0.0,0.18774642444315756,0.26751254468453184,0.14252363680823782,0.19685112427166887,0.26751254468453184,0.14252363680823782,0.0,0.19685112427166887,0.19685112427166887,0.215437324590422,0.19718991696975266,0.2228415292050106,0.22274246190846123,0.31794102841747535
243843485,243843483,121.43800759999999,31.202807200000002,179.40936302513938,0.15384615384615385,0.08895087789514243,0.500656683853301,0.7283883517148967,0.47864866548654667,0.759689894016069,0.0,0.07717989030298306,0.4313917954377615,0.47864866548654667,0.3339103976497744,0.3720089546157479,0.15384615384615385,0.4313917954377615,0.08895087789514243,0.47864866548654667,0.759689894016069,0.500656683853301,0.7283883517148967,0.07717989030298306,0.0,0.08526881649930551,0.48092714681129595,0.05396974943456571,0.6427890577165698,0.48092714681129595,0.05396974943456571,0.0,0.6427890577165698,0.6427890577165698,0.6413954045971432,0.55665753806982,0.6290707909066305,0.6287911287502289,0.678000453374921
243843485,1414884245,121.43732539999999,31.20401105,118.12556437285556,0.0,0.0213696585746415,0.47963479229193234,0.7552572880876869,0.4538700868612996,0.7702135807040869,0.0,0.07482873179719546,0.39544676588884176,0.4538700868612996,0.5763298709474347,0.3786672016766566,0.0,0.39544676588884176,0.0213696585746415,0.4538700868612996,0.7702135807040869,0.47963479229193234,0.7552572880876869,0.07482873179719546,0.0,0.07378497254877828,0.38207404174078274,0.05481345880842158,0.5522952034432095,0.38207404174078274,0.05481345880842158,0.0,0.5522952034432095,0.5522952034432095,0.5870108426786366,0.5372913887981464,0.6071853802079981,0.6069154475148592,0.6589138452275948
243843485,5272031430,121.43702565,31.20327455,122.33096847187771,0.0,0.029325440420375354,0.6557128712911411,0.6493291810978213,0.2057954953000071,0.5899620961975752,0.0,0.08199318484160792,0.2596440574428591,0.2057954953000071,0.5763298709474347,0.22946361677233706,0.0,0.2596440574428591,0.029325440420375354,0.2057954953000071,0.5899620961975752,0.6557128712911411,0.6493291810978213,0.08199318484160792,0.0,0.09311661766481368,0.25086373944212437,0.08733987918159719,0.33867969600758213,0.25086373944212437,0.08733987918159719,0.0,0.33867969600758213,0.33867969600758213,0.366476179763073,0.33543587489428617,0.3790713260614094,0.3789028046390055,0.4649107781253652
8902742830,243843483,121.43852290000001,31.2021047,24.3682631893802,0.15384615384615385,0.06996269233190917,0.585168340313952,0.5796129561576376,0.12714943465894057,0.3725415994445626,0.0,0.12028612282935755,0.2768755766505679,0.12714943465894057,0.0,0.24598564840906492,0.15384615384615385,0.2768755766505679,0.06996269233190917,0.12714943465894057,0.3725415994445626,0.585168340313952,0.5796129561576376,0.12028612282935755,0.0,0.19354096679297159,0.3086683207898444,0.14079594983828964,0.2913541497274732,0.3086683207898444,0.14079594983828964,0.0,0.2913541497274732,0.2913541497274732,0.27412767980228747,0.22049716151644672,0.24918071579302026,0.24906993904528424,0.3413248323526937
8902742830,601712348,121.4385525,31.202018449999997,27.774318587672365,0.15384615384615385,0.09250361407769339,0.5909893791902081,0.5668886750744738,0.11394561750405113,0.34769831192199435,0.0625,0.17310751303630217,0.2768755766505679,0.11394561750405113,0.0,0.24598564840906492,0.15384615384615385,0.2768755766505679,0.09250361407769339,0.11394561750405113,0.34769831192199435,0.5909893791902081,0.5668886750744738,0.17310751303630217,0.0,0.2102099353390062,0.3086683207898444,0.15028961968727017,0.27434051164043166,0.3086683207898444,0.15028961968727017,0.0,0.27434051164043166,0.27434051164043166,0.253862021415337,0.2019479918112554,0.22821856211848862,0.2281171043872833,0.31524660673894006
8902742830,603891426,121.4392581,31.20297275,223.37110249764584,0.23076923076923078,0.08981688856001657,0.5278620076927047,0.801613933674219,0.6844952585094162,0.8755209900140024,0.0625,0.14582945030554392,0.5214508961091535,0.6844952585094162,0.0,0.47542568396824225,0.23076923076923078,0.5214508961091535,0.08981688856001657,0.6844952585094162,0.8755209900140024,0.5278620076927047,0.801613933674219,0.14582945030554392,0.0,0.07418165948195775,0.6200826115412132,0.04197744344946248,0.8474135779360487,0.6200826115412132,0.04197744344946248,0.0,0.8474135779360487,0.8474135779360487,0.8310748900618508,0.7150652518831627,0.8080851022187534,0.8077258567641731,0.8242122360903015
8902742830,8339246222,121.43865435000001,31.202103,7.808067354508364,0.15384615384615385,0.06813848082710379,0.5381191590894983,0.8138845782828236,0.3946824540910528,0.879565909501706,0.0,0.10167568951902628,0.2768755766505679,0.3946824540910528,0.0,0.24598564840906492,0.15384615384615385,0.2768755766505679,0.06813848082710379,0.3946824540910528,0.879565909501706,0.5381191590894983,0.8138845782828236,0.10167568951902628,0.0,0.08403376098320868,0.3086683207898444,0.08253947070275038,0.6374336244130409,0.3086683207898444,0.08253947070275038,0.0,0.6374336244130409,0.6374336244130409,0.6355456854256241,0.5513032864798451,0.6230200271029143,0.6227430548975924,0.6718744705831436
1414884245,243843485,121.43732539999999,31.20401105,118.12556437285556,0.0,0.0213696585746415,0.47963479229193234,0.7552572880876869,0.4538700868612996,0.7702135807040869,0.0,0.07482873179719546,0.39544676588884176,0.4538700868612996,0.5763298709474347,0.3786672016766566,0.0,0.39544676588884176,0.0213696585746415,0.4538700868612996,0.7702135807040869,0.47963479229193234,0.7552572880876869,0.07482873179719546,0.0,0.07378497254877828,0.38207404174078274,0.05481345880842158,0.5522952034432095,0.38207404174078274,0.05481345880842158,0.0,0.5522952034432095,0.5522952034432095,0.5870108426786366,0.5372913887981464,0.6071853802079981,0.6069154475148592,0.6589138452275948
1414884245,554236865,121.43625735,31.205846299999997,337.80034056234456,0.0,0.02112980450659165,0.47213466413679794,0.7709006116476201,0.29395133050743527,0.6959077435318934,0.0,0.07328251605972864,0.28508767495718174,0.29395133050743527,0.0,0.2537935872882832,0.0,0.28508767495718174,0.02112980450659165,0.29395133050743527,0.6959077435318934,0.47213466413679794,0.7709006116476201,0.07328251605972864,0.0,0.07465187477946596,0.2754469365213905,0.06940053016274365,0.43009450066442356,0.2754469365213905,0.06940053016274365,0.0,0.43009450066442356,0.43009450066442356,0.46065733378490364,0.42163994365065216,0.47648932187257,0.4762774919272229,0.5471668210067069
1414884245,603891428,121.43785795,31.205117100000002,206.55824864337663,0.0,0.042154164874107114,0.4464387576193428,0.7809140450103949,0.41175284549633895,0.8560971651809629,0.0,0.07470352638206146,0.30488271750342366,0.41175284549633895,0.5763298709474347,0.28119056915142304,0.0,0.30488271750342366,0.042154164874107114,0.41175284549633895,0.8560971651809629,0.4464387576193428,0.7809140450103949,0.07470352638206146,0.0,0.060838199549319356,0.2945725750762381,0.05894190755716215,0.5591407192742811,0.2945725750762381,0.05894190755716215,0.0,0.5591407192742811,0.5591407192742811,0.5942498716197772,0.5439172764829241,0.6146732019318797,0.6143999404236052,0.6658067256448456
1414884245,1414884244,121.43596099999999,31.20386415,250.652895872749,0.0,0.02176832406705809,0.4873518859512128,0.8067664738875506,0.5644272024158288,0.8688411372777132,0.0,0.0687662286848452,0.4371566822330579,0.5644272024158288,0.5763298709474347,0.392398870513728,0.0,0.4371566822330579,0.02176832406705809,0.5644272024158288,0.8688411372777132,0.4873518859512128,0.8067664738875506,0.0687662286848452,0.0,0.05527536977735952,0.42237346430018796,0.04017717244028075,0.654266951367221,0.42237346430018796,0.04017717244028075,0.0,0.654266951367221,0.654266951367221,0.6940167580210695,0.6352339695545768,0.7178689019896726,0.7175497633997935,0.758334780997699
5272031430,243843485,121.43702565,31.20327455,122.33096847187771,0.0,0.029325440420375354,0.6557128712911411,0.6493291810978213,0.2057954953000071,0.5899620961975752,0.0,0.08199318484160792,0.2596440574428591,0.2057954953000071,0.5763298709474347,0.22946361677233706,0.0,0.2596440574428591,0.029325440420375354,0.2057954953000071,0.5899620961975752,0.6557128712911411,0.6493291810978213,0.08199318484160792,0.0,0.09311661766481368,0.25086373944212437,0.08733987918159719,0.33867969600758213,0.25086373944212437,0.08733987918159719,0.0,0.33867969600758213,0.33867969600758213,0.366476179763073,0.33543587489428617,0.3790713260614094,0.3789028046390055,0.4649107781253652
243843501,622621883,121.4495618,31.1970601,357.543488451827,0.0,0.07481179231996306,0.6890767935321047,0.45351541226964703,0.23186923551263516,0.24942191462265537,0.125,0.1788787001401448,0.8866136558292844,0.23186923551263516,0.0,0.8660623164245627,0.0,0.8866136558292844,0.07481179231996306,0.23186923551263516,0.24942191462265537,0.6890767935321047,0.45351541226964703,0.1788787001401448,0.0,0.3595812028105046,0.8566312640940592,0.08822241620457132,0.22808322808798928,0.8566312640940592,0.08822241620457132,0.0,0.22808322808798928,0.22808322808798928,0.23873437560105998,0.21851372222569684,0.24693925917379667,0.24682947889672924,0.31110557408512934
243843501,11370367302,121.44687845,31.1958315,222.31973399633648,0.0,0.07945910585677653,0.7968038554787491,0.4548233888035092,0.2382447188658767,0.28435331601135205,0.125,0.19696625856341007,0.8783703243976436,0.2382447188658767,0.0,0.8491805905295694,0.0,0.8783703243976436,0.07945910585677653,0.2382447188658767,0.28435331601135205,0.7968038554787491,0.4548233888035092,0.19696625856341007,0.0,0.4202761493667311,0.8486666953349329,0.10596094302717282,0.24478700432516307,0.8486666953349329,0.10596094302717282,0.0,0.24478700432516307,0.24478700432516307,0.25818962619747643,0.23632112517700346,0.26706315275729914,0.26694442612386593,0.33497251320902743
243843501,5493199520,121.4473417,31.1971724,209.3946652539433,0.0,0.0535768219134458,0.7079517791711288,0.44973786065292004,0.27776551980410374,0.24834096486564597,0.125,0.19521942988369811,0.854307484756583,0.27776551980410374,0.5454306998216347,0.8406479600527789,0.0,0.854307484756583,0.0535768219134458,0.27776551980410374,0.24834096486564597,0.7079517791711288,0.44973786065292004,0.19521942988369811,0.0,0.37699804222374406,0.825417582709734,0.09877226861027312,0.2548616867907167,0.825417582709734,0.09877226861027312,0.0,0.2548616867907167,0.2548616867907167,0.26877213404997496,0.2460073011854235,0.2951934897427341,0.2778857700006175,0.3297524799588871
243843501,622623764,121.44911594999999,31.194527,469.6013280280416,0.07692307692307693,0.05827231210729146,0.8181429983040435,0.5128617927248276,0.24377320459270782,0.29949891357916436,0.125,0.1963910961876373,0.8553830983611178,0.24377320459270782,0.5534046794670024,0.8274781755333823,0.07692307692307693,0.8553830983611178,0.05827231210729146,0.24377320459270782,0.29949891357916436,0.8181429983040435,0.5128617927248276,0.1963910961876373,0.0,0.41372466184453616,0.8900304242939289,0.10460883956950172,0.2935241067697374,0.8900304242939289,0.10460883956950172,0.0,0.2935241067697374,0.2935241067697374,0.2897921742776314,0.25004092004708184,0.2825676984065389,0.28244207901201585,0.35086080423524013
622621883,243843501,121.4495618,31.1970601,357.543488451827,0.0,0.07481179231996306,0.6890767935321047,0.45351541226964703,0.23186923551263516,0.24942191462265537,0.125,0.1788787001401448,0.8866136558292844,0.23186923551263516,0.0,0.8660623164245627,0.0,0.8866136558292844,0.07481179231996306,0.23186923551263516,0.24942191462265537,0.6890767935321047,0.45351541226964703,0.1788787001401448,0.0,0.3595812028105046,0.8566312640940592,0.08822241620457132,0.22808322808798928,0.8566312640940592,0.08822241620457132,0.0,0.22808322808798928,0.22808322808798928,0.23873437560105998,0.21851372222569684,0.24693925917379667,0.24682947889672924,0.31110557408512934
622621883,2869642268,121.45159115,31.19790345,71.68444760185113,0.0,0.1246497678291503,0.8101027382852616,0.4625557745930707,0.20187990877393286,0.2584245517412599,0.125,0.2015373233074149,0.8524824366238242,0.20187990877393286,0.0,0.8316382137974001,0.0,0.8524824366238242,0.1246497678291503,0.20187990877393286,0.2584245517412599,0.8101027382852616,0.4625557745930707,0.2015373233074149,0.0,0.4614418158212324,0.8236542517721618,0.11591007319662544,0.21365631485077205,0.8236542517721618,0.11591007319662544,0.0,0.21365631485077205,0.21365631485077205,0.23057476984126662,0.2110452300071897,0.2556833488326027,0.23839319387232993,0.30941620744378967
622621883,856908986,121.450812,31.198643349999998,210.959056108484,0.0,0.14267169259748422,0.7198892162411679,0.7701482087381671,0.9214296547683594,0.8065034213737787,0.0,0.10727649766306933,0.8624172795344442,0.9214296547683594,0.3339103976497744,0.8290386811576631,0.0,0.8624172795344442,0.14267169259748422,0.9214296547683594,0.8065034213737787,0.7198892162411679,0.7701482087381671,0.10727649766306933,0.0,0.02692642060703377,0.8332531305906254,0.011303568706106095,0.842602375421281,0.8332531305906254,0.011303568706106095,0.0,0.842602375421281,0.842602375421281,0.8930421303234559,0.817402016404368,0.940918555586657,0.9233237697989266,0.9323525190786901
622621883,2869642267,121.4514355,31.1973533,99.53229796955722,0.0,0.08018378694930132,0.8116764960074061,0.761704261215245,0.7868180367174749,0.7314622746666206,0.0,0.11525016184222686,0.8524824366238242,0.7868180367174749,0.0,0.8316382137974001,0.0,0.8524824366238242,0.08018378694930132,0.7868180367174749,0.7314622746666206,0.8116764960074061,0.761704261215245,0.11525016184222686,0.0,0.08340570036108896,0.8236542517721618,0.032948305057977856,0.7351157252745735,0.8236542517721618,0.032948305057977856,0.0,0.7351157252745735,0.7351157252745735,0.782437317669669,0.7161653627041813,0.8265124486780149,0.8089685237139411,0.8361642113862358
5493199520,243843501,121.4473417,31.1971724,209.3946652539433,0.0,0.0535768219134458,0.7079517791711288,0.44973786065292004,0.27776551980410374,0.24834096486564597,0.125,0.19521942988369811,0.854307484756583,0.27776551980410374,0.5454306998216347,0.8406479600527789,0.0,0.854307484756583,0.0535768219134458,0.27776551980410374,0.24834096486564597,0.7079517791711288,0.44973786065292004,0.19521942988369811,0.0,0.37699804222374406,0.825417582709734,0.09877226861027312,0.2548616867907167,0.825417582709734,0.09877226861027312,0.0,0.2548616867907167,0.2548616867907167,0.26877213404997496,0.2460073011854235,0.2951934897427341,0.2778857700006175,0.3297524799588871
5493199520,2982134722,121.44658319999999,31.198404449999998,100.77357326344993,0.0,0.04727609433287463,0.5630004968186546,0.5391477726206815,0.1930941729337606,0.280998688665523,0.125,0.18803825879105637,0.7254876535067387,0.1930941729337606,0.5454306998216347,0.7135251932421196,0.0,0.7254876535067387,0.04727609433287463,0.1930941729337606,0.280998688665523,0.5630004968186546,0.5391477726206815,0.18803825879105637,0.0,0.3463528138842497,0.7009540193995999,0.10258388709501855,0.21680850921811584,0.7009540193995999,0.10258388709501855,0.0,0.21680850921811584,0.21680850921811584,0.24624514932849975,0.2748079583670526,0.25470816507771776,0.25459493102563907,0.3271905496644071
5493199520,5493199933,121.44654614999999,31.197899800000002,54.07145097225712,0.0,0.037158405748426604,0.8397207272040196,0.5251828975108594,0.30451916574656074,0.3449828777663688,0.0,0.18795146867374726,0.8384300884809063,0.30451916574656074,0.5454306998216347,0.7932792250373477,0.0,0.8384300884809063,0.037158405748426604,0.30451916574656074,0.3449828777663688,0.8397207272040196,0.5251828975108594,0.18795146867374726,0.0,0.6227836969485886,0.8100771083636292,0.17527234487356674,0.3064724049865622,0.8100771083636292,0.17527234487356674,0.0,0.3064724049865622,0.3064724049865622,0.32816546004594727,0.3003700493488117,0.33944393381199595,0.33929302929714716,0.4157514577211267
622623764,243843501,121.44911594999999,31.194527,469.6013280280416,0.07692307692307693,0.05827231210729146,0.8181429983040435,0.5128617927248276,0.24377320459270782,0.29949891357916436,0.125,0.1963910961876373,0.8553830983611178,0.24377320459270782,0.5534046794670024,0.8274781755333823,0.07692307692307693,0.8553830983611178,0.05827231210729146,0.24377320459270782,0.29949891357916436,0.8181429983040435,0.5128617927248276,0.1963910961876373,0.0,0.41372466184453616,0.8900304242939289,0.10460883956950172,0.2935241067697374,0.8900304242939289,0.10460883956950172,0.0,0.2935241067697374,0.2935241067697374,0.2897921742776314,0.25004092004708184,0.2825676984065389,0.28244207901201585,0.35086080423524013
622623764,603836889,121.45108035000001,31.1908436,437.21079299562143,0.0,0.03211214371974889,0.7202485854581152,0.4690201130624737,0.1940198326552015,0.2607526995903122,0.125,0.17858738413163627,0.8008827795590531,0.1940198326552015,0.0,0.7738270392311706,0.0,0.8008827795590531,0.03211214371974889,0.1940198326552015,0.2607526995903122,0.7202485854581152,0.4690201130624737,0.17858738413163627,0.0,0.34648218787332286,0.7737995273749032,0.09225478899500318,0.2098634583237608,0.7737995273749032,0.09225478899500318,0.0,0.2098634583237608,0.2098634583237608,0.22170374346944732,0.20292557406075065,0.22932331395747144,0.2292213650934937,0.3015590792599391
622623764,2985725833,121.4509675,31.1929355,127.1596635413471,0.0,0.0978941807173882,0.7162113736996965,0.7771420533720806,0.8937021602346515,0.8026303958736946,0.0,0.10122359837517533,0.8230398156809988,0.8937021602346515,0.0,0.7885458079601992,0.0,0.8230398156809988,0.0978941807173882,0.8937021602346515,0.8026303958736946,0.7162113736996965,0.7771420533720806,0.10122359837517533,0.0,0.03318946900060425,0.79520728456083,0.0144300643447098,0.8247494725066356,0.79520728456083,0.0144300643447098,0.0,0.8247494725066356,0.8247494725066356,0.8690366190057841,0.7954297569894895,0.8989038899483753,0.8985042697404518,0.9092907188722545
622623764,3125980703,121.44875880000001,31.19207865,334.24728237813326,0.0,0.02868700134928181,0.6442039708592207,0.615260997491629,0.7345651790195403,0.5949611698822687,0.0,0.08165456110522229,0.8543569055427043,0.7345651790195403,0.0,0.8118774263614705,0.0,0.8543569055427043,0.02868700134928181,0.7345651790195403,0.5949611698822687,0.6442039708592207,0.615260997491629,0.08165456110522229,0.0,0.07819763707126078,0.8254653322455202,0.02906977773126936,0.6536528664853194,0.8254653322455202,0.02906977773126936,0.0,0.6536528664853194,0.6536528664853194,0.6851881732090205,0.6271531603941489,0.7087368941355396,0.708421815306574,0.7255359741897661
601681523,267671967,121.44943330000001,31.21182235,94.02766818047792,0.23076923076923078,0.1836238982797451,0.6445591051828345,0.8023957390635321,0.5583844866457895,0.8402892324760596,0.0,0.09238630138935322,0.4414940535622584,0.5583844866457895,0.6988773476025602,0.3715894189912108,0.23076923076923078,0.4414940535622584,0.1836238982797451,0.5583844866457895,0.8402892324760596,0.6445591051828345,0.8023957390635321,0.09238630138935322,0.0,0.08679974610955217,0.5250020428682812,0.05471802934791472,0.7596946678937797,0.5250020428682812,0.05471802934791472,0.0,0.7596946678937797,0.7596946678937797,0.7428873523800328,0.6343471438844445,0.7168667128741872,0.7165480198213975,0.7538819813862969
601681523,601669706,121.44988355000001,31.2102766,260.2719033434902,0.07692307692307693,0.1135958335625748,0.5619978951638138,0.8029097216472628,0.5279680889408188,0.8411823925355599,0.0,0.08467656453414335,0.4113962190016603,0.5279680889408188,0.6988773476025602,0.3710383292699709,0.07692307692307693,0.4113962190016603,0.1135958335625748,0.5279680889408188,0.8411823925355599,0.5619978951638138,0.8029097216472628,0.08467656453414335,0.0,0.07430480113740126,0.42805983898034156,0.05360808958476837,0.6622979166750536,0.42805983898034156,0.05360808958476837,0.0,0.6622979166750536,0.6622979166750536,0.6862238969878435,0.6128951220012688,0.709808213931892,0.6923161714561199,0.7325149149587847
601681523,12612972012,121.45026605000001,31.21162025,144.58677217920845,0.23076923076923078,0.1420382236811728,0.7017120026794486,0.7171842609563447,0.4065244775113682,0.6800853335822156,0.0,0.08464953154678487,0.40636184514815316,0.4065244775113682,0.6988773476025602,0.37326093936785554,0.23076923076923078,0.40636184514815316,0.1420382236811728,0.4065244775113682,0.6800853335822156,0.7017120026794486,0.7171842609563447,0.08464953154678487,0.0,0.10960651973121724,0.48322462584746856,0.06737878538462197,0.610474580554722,0.48322462584746856,0.06737878538462197,0.0,0.610474580554722,0.610474580554722,0.5866054026322134,0.49130217823964906,0.5552136254384133,0.5549667975106218,0.6095941198066543
267698726,599770929,121.44828485,31.1840786,14.542477904412886,0.07692307692307693,0.05468568587284313,0.7437204278311748,0.4971492842252137,0.14449137987388763,0.2545116428560231,0.03125,0.16480411755081162,0.7556483932566619,0.14449137987388763,0.23177001363970204,0.7542205526101172,0.07692307692307693,0.7556483932566619,0.05468568587284313,0.14449137987388763,0.2545116428560231,0.7437204278311748,0.4971492842252137,0.16480411755081162,0.0,0.6138778125365215,0.7862559610493044,0.1623202810204797,0.218081974023366,0.7862559610493044,0.1623202810204797,0.0,0.218081974023366,0.218081974023366,0.21637445990435214,0.18284164049373944,0.20662674540416587,0.2065348866149401,0.29992434478442176
599772950,599770929,121.44831525000001,31.184122600000002,12.268123086045993,0.07692307692307693,0.05468568587284313,0.7437204278311748,0.4971492842252137,0.14449137987388763,0.2545116428560231,0.03125,0.16480411755081162,0.7556483932566619,0.14449137987388763,0.23177001363970204,0.7542205526101172,0.07692307692307693,0.7556483932566619,0.05468568587284313,0.14449137987388763,0.2545116428560231,0.7437204278311748,0.4971492842252137,0.16480411755081162,0.0,0.6138778125365215,0.7862559610493044,0.1623202810204797,0.218081974023366,0.7862559610493044,0.1623202810204797,0.0,0.218081974023366,0.218081974023366,0.21637445990435214,0.18284164049373944,0.20662674540416587,0.2065348866149401,0.29992434478442176
599770929,267698726,121.44828485,31.1840786,14.542477904412886,0.07692307692307693,0.05468568587284313,0.7437204278311748,0.4971492842252137,0.14449137987388763,0.2545116428560231,0.03125,0.16480411755081162,0.7556483932566619,0.14449137987388763,0.23177001363970204,0.7542205526101172,0.07692307692307693,0.7556483932566619,0.05468568587284313,0.14449137987388763,0.2545116428560231,0.7437204278311748,0.4971492842252137,0.16480411755081162,0.0,0.6138778125365215,0.7862559610493044,0.1623202810204797,0.218081974023366,0.7862559610493044,0.1623202810204797,0.0,0.218081974023366,0.218081974023366,0.21637445990435214,0.18284164049373944,0.20662674540416587,0.2065348866149401,0.29992434478442176
599770929,599772950,121.44831525000001,31.184122600000002,12.268123086045993,0.07692307692307693,0.05468568587284313,0.7437204278311748,0.4971492842252137,0.14449137987388763,0.2545116428560231,0.03125,0.16480411755081162,0.7556483932566619,0.14449137987388763,0.23177001363970204,0.7542205526101172,0.07692307692307693,0.7556483932566619,0.05468568587284313,0.14449137987388763,0.2545116428560231,0.7437204278311748,0.4971492842252137,0.16480411755081162,0.0,0.6138778125365215,0.7862559610493044,0.1623202810204797,0.218081974023366,0.7862559610493044,0.1623202810204797,0.0,0.218081974023366,0.218081974023366,0.21637445990435214,0.18284164049373944,0.20662674540416587,0.2065348866149401,0.29992434478442176
599770929,6522629418,121.4479297,31.1845378,109.49294654236147,0.0,0.03296053621977311,0.7458419351731341,0.4763125294115974,0.23173666931816875,0.30872664356916846,0.03125,0.13646821134104972,0.7769812099820719,0.23173666931816875,0.23177001363970204,0.759006731305751,0.0,0.7769812099820719,0.03296053621977311,0.23173666931816875,0.30872664356916846,0.7458419351731341,0.4763125294115974,0.13646821134104972,0.0,0.4068008452403213,0.7507062311844553,0.11658329516387787,0.24995387708359307,0.7507062311844553,0.11658329516387787,0.0,0.24995387708359307,0.24995387708359307,0.2683605789732245,0.24563060456812572,0.277583663417783,0.2774602597452307,0.35869473895325926
599770929,6522629049,121.44811634999999,31.18380545,78.48024910998807,0.07692307692307693,0.055721873361390506,0.7647285533323755,0.5950101569642461,0.24516006634504653,0.33999018388228397,0.03125,0.1376213816702115,0.7556483932566619,0.24516006634504653,0.23177001363970204,0.7542205526101172,0.07692307692307693,0.7556483932566619,0.055721873361390506,0.24516006634504653,0.33999018388228397,0.7647285533323755,0.5950101569642461,0.1376213816702115,0.0,0.39793184604577725,0.7862559610493044,0.1157132179218267,0.30933150909425283,0.7862559610493044,0.1157132179218267,0.0,0.30933150909425283,0.30933150909425283,0.31186517355477006,0.27024434999130015,0.30539930812138294,0.30526353861768424,0.387853963271401
599770929,714005808,121.449161,31.1847997,227.46766729331614,0.0,0.029318551032241038,0.6655508754751005,0.5042125760898094,0.2748860762564879,0.3028732550585738,0.03125,0.1024062915721103,0.804616845379139,0.2748860762564879,0.23177001363970204,0.7844341704053837,0.0,0.804616845379139,0.029318551032241038,0.2748860762564879,0.3028732550585738,0.6655508754751005,0.5042125760898094,0.1024062915721103,0.0,0.2712663946743347,0.7774073192272392,0.07692496574137499,0.27333939251838996,0.7774073192272392,0.07692496574137499,0.0,0.27333939251838996,0.27333939251838996,0.29033969529822884,0.2657481033879603,0.3003181635873814,0.3001846529770503,0.37141958612516196
267698749,601712305,121.44586275,31.1868159,82.78106373635084,0.0,0.04666605981938395,0.5360398620760527,0.3617185023519045,0.05916753203818757,0.05420924830765323,0.03125,0.12556146803349252,0.7823989382918027,0.05916753203818757,0.36040289581366075,0.7662739981914609,0.0,0.7823989382918027,0.04666605981938395,0.05916753203818757,0.05420924830765323,0.5360398620760527,0.3617185023519045,0.12556146803349252,0.0,0.5719378389548193,0.7559407495340988,0.12901435826850993,0.05356423544636713,0.7559407495340988,0.12901435826850993,0.0,0.05356423544636713,0.05356423544636713,0.0551845754470428,0.05051047617260101,0.057081172932905155,0.057055796704755475,0.13931893804514534
267698749,856908687,121.44612935,31.1871402,30.39380945071475,0.07692307692307693,0.09487303392820993,0.6377416596559586,0.459444683995332,0.06350213567175632,0.13727833310983126,0.03125,0.12316442458863623,0.6343225674651076,0.06350213567175632,0.19767075857727417,0.5970333003339918,0.07692307692307693,0.6343225674651076,0.09487303392820993,0.06350213567175632,0.13727833310983126,0.6377416596559586,0.459444683995332,0.12316442458863623,0.0,0.44229300248010184,0.6600158279277113,0.12541061578754403,0.126733375457964,0.6600158279277113,0.12541061578754403,0.0,0.126733375457964,0.126733375457964,0.1167871947423921,0.09168935485398036,0.10361683985401739,0.10357077554886768,0.19618955280714068
267698749,6522676637,121.44653790000001,31.18656405,119.54925070904925,0.07692307692307693,0.1251525239129655,0.8242499634326605,0.41915782594273676,0.15838016702235844,0.18416452275525674,0.03125,0.13891647518300612,0.6343225674651076,0.15838016702235844,0.36040289581366075,0.5970333003339918,0.07692307692307693,0.6343225674651076,0.1251525239129655,0.15838016702235844,0.18416452275525674,0.8242499634326605,0.41915782594273676,0.13891647518300612,0.0,0.42244653782947245,0.6600158279277113,0.1304773362050163,0.20027050694688608,0.6600158279277113,0.1304773362050163,0.0,0.20027050694688608,0.20027050694688608,0.19526488250665194,0.16352003119399172,0.20197579551521022,0.18470951699363547,0.25795804037412723
